commit;file;commits;linesAdded;linesDeleted;authors;minorAuthors;majorAuthors;authorOwnership;bugs;refactorings
4b5ae5c1e80cd0a7907b44c917e8bd6c32b06e69;extensions/src/main/java/org/apache/abdera/ext/opensearch/Query.java;1;223;0;1;0;1;1.0;0;0
4b5ae5c1e80cd0a7907b44c917e8bd6c32b06e69;extensions/src/main/java/org/apache/abdera/ext/thread/TotalImpl.java;0;0;0;0;0;0;0.0;0;0
4b5ae5c1e80cd0a7907b44c917e8bd6c32b06e69;parser/src/main/java/org/apache/abdera/parser/stax/FOMFactory.java;25;1521;160;2;0;2;0.92;6;5
558435d973b914042ac1bb3b08375a30c083a5f8;extensions/src/main/java/org/apache/abdera/ext/history/FeedPagingHelper.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Link.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/xpath/XPath.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/util/URIHelper.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/parser/ParserOptions.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMControl.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Text.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMException.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Generator.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Person.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/simple/Create.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/factory/ExtensionFactory.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/util/EncryptionBase.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/util/AbstractParser.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/util/SecurityBase.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/parser/ParseException.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/SignatureOptions.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/util/ConfigProperties.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/xmlsec/XmlEncryptionOptions.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/appclient/Main.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/factory/Factory.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/ExtensionElement.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/xmlsec/XmlSecurityOptions.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/appclient/ClientException.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMFeed.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMService.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/appclient/RequestOptions.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMLink.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/Encryption.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Collection.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Source.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMStringElement.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Entry.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/appclient/EntryRequestEntity.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Total.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMInReplyTo.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMGenerator.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMParserOptions.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/xpath/XPathException.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Feed.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/SecurityOptions.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/EncryptionOptions.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/util/MimeTypeHelper.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMDiv.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Content.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/xmlsec/XmlSignatureOptions.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/test/java/org/apache/abdera/test/parser/stax/FOMTest.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMUnsupportedTextTypeException.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/parser/Parser.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMPerson.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMDateTime.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Control.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMExtensionElement.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMCategory.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/util/AbstractParserOptions.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/SecurityException.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/test/java/org/apache/abdera/test/parser/stax/ParserTest.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMUnsupportedContentTypeException.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/xmlsec/XmlEncryption.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/appclient/ServerException.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/appclient/AtomClient.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Element.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/util/Version.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Document.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/util/ThreadHelper.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/simple/PrintTitles.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Div.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/AtomDate.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Category.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Base.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/DateTime.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMTotal.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/util/AbstractXPath.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/InReplyTo.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMBuilder.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Workspace.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/Signature.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMExtensibleElement.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/Service.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/ExtensibleElement.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;parser/src/main/java/org/apache/abdera/parser/stax/FOMText.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/util/Constants.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;examples/src/main/java/org/apache/abdera/examples/simple/Parse.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;security/src/main/java/org/apache/abdera/security/util/SignatureBase.java;0;0;0;0;0;0;0.0;0;0
cb5a3646fc8b2a620dba5bdde3a6b7a3753b1be2;core/src/main/java/org/apache/abdera/model/StringElement.java;0;0;0;0;0;0;0.0;0;0
07d285fd3b0419eed9632dccd6113fbcbcc79868;parser/src/test/java/org/apache/abdera/test/parser/stax/AtomConformanceTest.java;0;0;0;0;0;0;0.0;0;1
e3e2f80fdccab134d29abd19652e952cb11868ce;core/src/test/java/org/apache/abdera/test/core/TestSuite.java;0;0;0;0;0;0;0.0;0;0
e3e2f80fdccab134d29abd19652e952cb11868ce;parser/src/test/java/org/apache/abdera/test/parser/stax/TestSuite.java;0;0;0;0;0;0;0.0;0;0
901f88b891fb5df47d8fd487c7f7ef0382392d77;extensions/src/main/java/org/apache/abdera/ext/bidi/BidiHelper.java;2;149;0;1;0;1;1.0;0;0
96c7e567023009a9417d687b106c44bb88dab2cf;security/src/main/java/org/apache/abdera/security/util/servlet/SignedResponseFilter.java;3;247;2;1;0;1;1.0;1;0
1d2dac3f2cf8f9e75552ec4dfc01dbac7173b51e;parser/src/main/java/org/apache/abdera/parser/stax/FOMParser.java;1;67;0;1;0;1;1.0;0;1
1af816ef390af411c05e7c162c65d2e0c6020b32;core/src/test/java/org/apache/abdera/test/core/CoreTest.java;1;1;1;1;0;1;1.0;0;2
70a348847737d6e84efb3f260e89bc74c185b2ba;core/src/main/java/org/apache/abdera/util/AbderaSource.java;0;0;0;0;0;0;0.0;0;0
70a348847737d6e84efb3f260e89bc74c185b2ba;core/src/main/java/org/apache/abdera/util/AbderaResult.java;0;0;0;0;0;0;0.0;0;0
b4ab4476847c7641bfba3268fa6ef06fb271479c;server/src/main/java/org/apache/abdera/server/AbderaServerException.java;0;0;0;0;0;0;0.0;0;0
48cfbd2d616064adc3c178b684999238eb017435;examples/src/main/java/org/apache/abdera/examples/xsltxpath/XPathExample.java;0;0;0;0;0;0;0.0;0;0
48cfbd2d616064adc3c178b684999238eb017435;examples/src/main/java/org/apache/abdera/examples/simple/UnacceptableElementsExample.java;0;0;0;0;0;0;0.0;0;0
48cfbd2d616064adc3c178b684999238eb017435;examples/src/main/java/org/apache/abdera/examples/simple/TextFilterExample.java;0;0;0;0;0;0;0.0;0;0
48cfbd2d616064adc3c178b684999238eb017435;examples/src/main/java/org/apache/abdera/examples/xsltxpath/XsltExample.java;0;0;0;0;0;0;0.0;0;0
63880630c7fbb238a7df80b0ade1faebc1283d63;parser/src/main/java/org/apache/abdera/parser/stax/FOMParser.java;18;174;61;2;0;2;0.7777777777777778;9;1
8179993a4be6113508c17a0dd820f43f1dbffea8;parser/src/main/java/org/apache/abdera/parser/stax/FOMBuilder.java;12;475;30;1;0;1;1.0;2;0
876a8c9ac3413d45d9417aa2b88ab61fa2d33030;parser/src/test/java/org/apache/abdera/test/parser/stax/BaseParserTestCase.java;0;0;0;0;0;0;0.0;0;0
876a8c9ac3413d45d9417aa2b88ab61fa2d33030;parser/src/test/java/org/apache/abdera/test/parser/stax/FeedParserTest.java;2;2;3;1;0;1;1.0;0;2
d37fbcd27a4b2e91cdf7b0a741b8213fb9b4e779;extensions/src/main/java/org/apache/abdera/ext/thread/ThreadConstants.java;0;0;0;0;0;0;0.0;0;0
d37fbcd27a4b2e91cdf7b0a741b8213fb9b4e779;extensions/src/main/java/org/apache/abdera/ext/thread/impl/FOMTotal.java;0;0;0;0;0;0;0.0;0;0
d37fbcd27a4b2e91cdf7b0a741b8213fb9b4e779;extensions/src/main/java/org/apache/abdera/ext/thread/ThreadHelper.java;0;0;0;0;0;0;0.0;0;0
d37fbcd27a4b2e91cdf7b0a741b8213fb9b4e779;extensions/src/main/java/org/apache/abdera/ext/thread/InReplyTo.java;0;0;0;0;0;0;0.0;0;0
d37fbcd27a4b2e91cdf7b0a741b8213fb9b4e779;extensions/src/main/java/org/apache/abdera/ext/thread/impl/FOMInReplyTo.java;0;0;0;0;0;0;0.0;0;0
d37fbcd27a4b2e91cdf7b0a741b8213fb9b4e779;extensions/src/main/java/org/apache/abdera/ext/thread/Total.java;0;0;0;0;0;0;0.0;0;0
d37fbcd27a4b2e91cdf7b0a741b8213fb9b4e779;extensions/src/main/java/org/apache/abdera/ext/thread/ThreadExtensionFactory.java;0;0;0;0;0;0;0.0;0;0
dcb16ca14a77515f5851bab1317360cbc3173b1c;parser/src/test/java/org/apache/abdera/test/parser/stax/AtomConformanceTest.java;8;8;10;1;0;1;1.0;2;1
b636ebc0cd3a288c29ee4c8da413393ac0e0b165;core/src/main/java/org/apache/abdera/parser/ParserFactory.java;0;0;0;0;0;0;0.0;0;0
b636ebc0cd3a288c29ee4c8da413393ac0e0b165;core/src/main/java/org/apache/abdera/parser/NamedParser.java;0;0;0;0;0;0;0.0;0;0
b636ebc0cd3a288c29ee4c8da413393ac0e0b165;core/src/main/java/org/apache/abdera/writer/WriterFactory.java;0;0;0;0;0;0;0.0;0;0
b636ebc0cd3a288c29ee4c8da413393ac0e0b165;core/src/main/java/org/apache/abdera/writer/NamedWriter.java;0;0;0;0;0;0;0.0;0;0
b636ebc0cd3a288c29ee4c8da413393ac0e0b165;core/src/main/java/org/apache/abdera/writer/Writer.java;0;0;0;0;0;0;0.0;0;0
b636ebc0cd3a288c29ee4c8da413393ac0e0b165;parser/src/main/java/org/apache/abdera/parser/stax/FOMWriter.java;0;0;0;0;0;0;0.0;0;0
bb09139af3cd949e47a8af31157509fde7b978cf;server/src/main/java/org/apache/abdera/protocol/server/servlet/HttpServletRequestContext.java;2;223;2;1;0;1;1.0;2;0
9c42931eaf43139932daf3a6a08920943cd8d8ff;examples/src/main/java/org/apache/abdera/examples/appserver/SimpleProvider.java;9;435;44;1;0;1;1.0;2;2
9c42931eaf43139932daf3a6a08920943cd8d8ff;server/src/main/java/org/apache/abdera/protocol/server/servlet/DefaultRequestHandler.java;3;125;54;1;0;1;1.0;2;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/optimizer/ConstantComparator.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/RetroWeaverClassLoader.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/ConcurrentTest.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/AppendableTest.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/optimizer/ClassConstantsCollector.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/VerifierTest.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/RetroWeaver.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/BigDecimalTest.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/RetroweaverTestSuite.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/InnerClassTest.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/runtime/Autobox.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/WeaveRunner.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/optimizer/MethodConstantsCollector.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/ClassMethodsTest.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/gui/RetroWeaverGui.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/optimizer/Constant.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/FullCoverageTest.java;0;0;0;0;0;0;0.0;0;0
5ffd6778db53d0b83ac8a8e1a6aee9934584ddd9;server/src/main/java/org/apache/abdera/server/exceptions/MethodNotAllowedException.java;0;0;0;0;0;0;0.0;0;1
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/AbstractTest.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/Weaver.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/event/WeaveListener.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/MapTest.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/optimizer/ConstantPool.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/RetroWeaverException.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/EnumTest.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/SystemTest.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/NameTranslator.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/IterableTest.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/runtime/IterableMethods.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/optimizer/FieldConstantsCollector.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/ClassLiteralTest.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/SignatureStripper.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/StringBufferTest.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/RmicEnumTest.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/ant/RetroWeaverTask.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/runtime/Iterable_.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/runtime/Enum_.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/InterfaceFieldTest.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/AutoboxTest.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/RefVerifier.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/event/VerifierListener.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/runtime/ClassMethods.java;0;0;0;0;0;0;0.0;0;0
d2005d7e6e1d6d43b73f525abe2d6995e5eae960;build/tools/retroweaver/src/com/rc/retroweaver/tests/StringBuilderTest.java;0;0;0;0;0;0;0.0;0;0
